OTUID	M13Urin.140575	M64Urin.140764	M44Uric.140688	M12Aptr.140800	M41Kner.140735	F24Plmr.140433	M53Tong.140327	M42Glns.140719	F31Indl.140679	M33Fotl.140701	F21Aptl.140686	F32Mout.140603	M22Mout.140541	F32Knel.140324	F12Navl.140828	F34Tong.140848	Phylum	Class	Order	Family 	Genus				
100937	0	0	0	0	2	0	0	1	0	0	1	0	0	1	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Micrococcaceae
101657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae
107891	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Propionibacteriaceae
109814	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Dermacoccaceae
110675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae
12292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Microbacteriaceae
12724	0	0	0	0	4	1	0	10	0	0	13	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Propionibacteriaceae
12743	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Nocardioidaceae
133044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae
13347	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Corynebacteriaceae
13456	0	0	0	0	10	0	0	17	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Corynebacteriaceae
136428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Nocardiaceae
139815	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae
140765	0	0	0	0	1	5	0	3	2	0	0	0	0	4	1	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Pseudomonadaceae
142068	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Flavobacteria	o__Flavobacteriales	f__Flavobacteriaceae
14290	0	0	0	0	2	1	0	2	0	0	29	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__ClostridialesFamilyXI.IncertaeSedis
144179	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae
15129	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae
152603	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Acetobacteraceae
154889	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Sphingobacteria	o__Sphingobacteriales	f__Sphingobacteriaceae
16357	0	0	0	0	4	0	0	3	0	7	0	0	0	1	0	0	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae
163939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae
167949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae
168711	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae
173036	0	0	0	0	1	0	0	9	0	0	9	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__ClostridialesFamilyXI.IncertaeSedis
175347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae
180927	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae
181095	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae
182826	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae
184255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__ClostridialesFamilyXI.IncertaeSedis
188008	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae
191687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae
1941	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae
195608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae
199327	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae
203708	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae
207580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae
216254	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Cyanobacteria	c__	o__	f__
218626	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae
2196	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae
224222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__ClostridialesFamilyXI.IncertaeSedis
224686	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae
227122	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Micrococcaceae
236808	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Intrasporangiaceae
240591	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae
242751	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Kineosporiaceae
248140	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae
252146	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae
25821	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Corynebacteriaceae
259604	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__ClostridialesFamilyXI.IncertaeSedis
268540	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae
269541	0	0	0	0	7	0	0	2	3	165	10	0	0	1	0	0	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae
271035	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Corynebacteriaceae
275891	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__ClostridialesFamilyXI.IncertaeSedis
278234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae
289990	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae
29001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Actinomycetaceae
295422	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae
307370	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__ClostridialesFamilyXI.IncertaeSedis
308041	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae
31516	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Flavobacteria	o__Flavobacteriales	f__Flavobacteriaceae
315391	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae
316339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae
316732	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae
326693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae
328359	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae
331820	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae
352352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__
361304	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae
361804	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Flavobacteria	o__Flavobacteriales	f__Flavobacteriaceae
363159	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__ClostridialesFamilyXI.IncertaeSedis
364806	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__ClostridialesFamilyXI.IncertaeSedis
367842	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__ClostridialesFamilyXI.IncertaeSedis
370154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae
379925	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae
391129	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae
410908	0	0	0	0	0	5	0	2	0	0	0	0	0	3	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Corynebacteriaceae
415516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae
41720	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae
426444	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Sphingobacteria	o__Sphingobacteriales	f__Flexibacteraceae
448819	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__ClostridialesFamilyXI.IncertaeSedis
451398	0	0	0	0	5	0	0	10	0	0	0	0	0	0	3	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Corynebacteriaceae
469709	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae
470178	0	0	0	0	0	1	0	5	0	0	2	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Corynebacteriaceae
470190	0	0	0	0	24	0	0	57	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Corynebacteriaceae
470207	0	0	0	0	7	0	0	12	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Corynebacteriaceae
470477	0	0	0	0	1	3	4	0	0	0	0	3	6	0	0	8	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae
489717	0	0	0	0	4	0	0	3	0	0	60	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__ClostridialesFamilyXI.IncertaeSedis
511192	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae
532579	0	0	0	0	0	1	0	12	2	3	0	0	0	9	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae
537594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae
539915	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae
541987	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae
5439	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__
545862	0	0	0	0	3	0	0	13	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Corynebacteriaceae
553113	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Sphingobacteria	o__Sphingobacteriales	f__
564812	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae
565692	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Dermabacteraceae
568463	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae
570110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae
581658	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae
585914	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae
589787	0	0	0	0	32	0	0	0	5	0	0	0	0	99	0	0	k__Bacteria	p__Cyanobacteria	c__	o__	f__
590169	0	0	0	0	0	0	2	0	0	0	0	3	1	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae
60251	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae
81664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae
8250	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae
92134	0	0	0	0	1	0	1	0	0	0	0	4	5	0	0	1	k__Bacteria	p__Fusobacteria	c__Fusobacteria(class)	o__Fusobacteriales	f__Fusobacteriaceae
92289	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Actinomycetaceae
99418	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Sphingobacteria	o__Sphingobacteriales	f__Flexibacteraceae
105593	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae
106166	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Actinomycetaceae
106416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae
108001	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae
115164	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Pseudomonadaceae
12214	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Microbacteriaceae
122816	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Acetobacteraceae
129558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae
131765	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae
13321	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Gordoniaceae
13333	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Williamsiaceae
134081	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae
138110	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Corynebacteriaceae
140760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Brevibacteriaceae
143599	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Listeriaceae
144643	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae
145149	0	0	0	0	0	2	0	0	0	0	0	2	21	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae
145846	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Intrasporangiaceae
148123	0	0	0	0	0	0	12	0	0	0	0	3	0	0	0	2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae
148208	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Microbacteriaceae
148890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae
15054	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae
15343	0	0	0	0	0	5	0	0	2	0	0	0	0	1	0	0	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae
154106	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__
155443	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae
156052	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae
163919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae
168242	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae
183535	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Flavobacteria	o__Flavobacteriales	f__Flavobacteriaceae
183634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae
193066	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae
204044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae
224448	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Micrococcaceae
231154	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae
239006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Corynebacteriaceae
239739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Nocardioidaceae
245916	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae
248916	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae
251817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Micrococcaceae
258050	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae
258187	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Alicyclobacillaceae
259460	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae
26143	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Acetobacteraceae
280369	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Pseudomonadaceae
282134	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Thermi	c__Deinococci	o__Deinococcales	f__Deinococcaceae
294834	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae
325521	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae
325608	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__
358718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae
358999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae
