	M9Ekey217.141044	M9Indl217.141066	M2Tkey217.141054	M2Gkey217.141106	M2Enter217.141012	M2Skey217.141089	M2Midr217.141082	M2Indl217.141074	M3Midr217.141101	F11Space217.141071	F10Space217.141045	M9Pkey217.141096	M9Fkey217.141065	M9Okey217.141076	M9Akey217.141086	M9Indr217.140998	M2Ckey217.141092	M2Ykey217.141095	M2Ukey217.141085	M2Rinr217.141027	M2Nkey217.141052	M2Thml217.141005	M3Pinr217.141057	M3Kkey217.141046	M3Ykey217.141023	M3Lkey217.141097	M3Bkey217.141059	F12Space217.141068	R1Space217.141077	M9Wkey217.141090	M9Nkey217.141010	M9Mkey217.141007	M9Bkey217.141032	M9Midr217.141060	M9Thml217.141021	M2Ikey217.141000	M2Mkey217.141014	M2Thmr217.141087	M11Space217.141008	M3Ckey217.141073	M3Space217.141098	M3Midl217.141103	M9Xkey217.141072	M9Rinl217.141020	M2Vkey217.141022	M2Rkey217.141050	M2Pkey217.141105	M2Lkey217.141048	M2Qkey217.141102	M2Kkey217.141041	M2Pinl217.141003	M2Xkey217.141016	M2Ekey217.141011	M2Fkey217.141078	M2Indr217.141062	M10Space217.141036	M3Jkey217.141017	M3Indr217.140993	M3Indl217.141067	M9Gkey217.141099	M9Vkey217.141018	M9Kkey217.141033	M9Ckey217.141013	M9Rinr217.141080	U1Space217.141075	M2Hkey217.141026	M3Nkey217.141001	M3Akey217.141006	M3Mkey217.141107	M3Zkey217.141083	M3Rinl217.141100	M3Rkey217.141025	M3Qkey217.141051	M9Enter217.141084	M9Dkey217.141053	M9Thmr217.141049	L3Space217.141024	U2Space217.141047	M2Bkey217.141063	M2Pinr217.141039	M2Rinl217.141058	M3Wkey217.141104	M3Xkey217.141055	M3Pinl217.141094	M3Rinr217.141091	M9Space217.141079	M9Ykey217.141029	M9Qkey217.141019	U3Space217.141064	M2Okey217.141061	M2Dkey217.140994	M2Zkey217.141015	M2Space217.140997	M2Lsft217.141056	M2Jkey217.141038	M2Wkey217.141070	M2Akey217.141030	M3Pkey217.141031	M3Ekey217.141042	M3Lsft217.141088	M3Hkey217.141093	M3Rsft217.140995	M3Thmr217.140996	M9Hkey217.140999	M9Skey217.141004	M9Pinr217.141002	M9Midl217.141043	M9Pinl217.141035	L1Space217.141069	M2Rsft217.141034	M2Midl217.141009	M3Gkey217.141037	M3Vkey217.141028	M3Tkey217.141081	M3Thml217.141040
M2Okey217.141061	0.391454106907	0.231676394347	0.212808387079	0.201897842576	0.13862720383	0.276028976029	0.226640013816	0.274597226966	0.315614454705	0.279168133206	0.398189267498	0.390992764634	0.347133569219	0.383097822878	0.377662170187	0.396062588458	0.519033411335	0.125484931372	0.11569663013	0.253280763039	0.149586566949	0.41871285709	0.32728749409	0.335957583313	0.352265021577	0.34664616909	0.381543275423	0.279491611708	0.366532677874	0.432979804503	0.404218865968	0.373521272648	0.366505767809	0.404903386446	0.344534362076	0.178117767559	0.119301547779	0.197602235485	0.212727778167	0.4021983099	0.335610802383	0.385367748661	0.374910817168	0.383177719943	0.258610568772	0.408042170173	0.225156588407	0.174726090264	0.242240866801	0.0924289621622	0.250656772071	0.305175246228	0.557291986711	0.263934158459	0.191355759269	0.431530711218	0.360172465712	0.270443634071	0.369614953963	0.370118493253	0.362304877146	0.418875063827	0.410853548784	0.364808768516	0.207020808082	0.176222613227	0.391122376738	0.384738949953	0.363683951783	0.409082660124	0.432161554205	0.270211305668	0.351795089576	0.35833099853	0.375911513278	0.319075496492	0.354917675852	0.354653398217	0.196407205289	0.181526286595	0.359066670974	0.389447395246	0.379290178908	0.318511749901	0.219843809956	0.368664575495	0.388060670058	0.438791116843	0.312703444075	0.0	0.500381008334	0.359326309927	0.247723751239	0.110413216405	0.156142136353	0.285286723169	0.269431622259	0.357925773837	0.351397377056	0.372582415258	0.388643203	0.359269091359	0.298156021668	0.382380171025	0.386846855861	0.357513550586	0.395417275546	0.355544427452	0.252302784201	0.209736883836	0.434641963064	0.391626267502	0.411517240005	0.38117843954	0.388408489131
M2Dkey217.140994	0.665565861046	0.600006010302	0.356582488444	0.362685950167	0.418213509978	0.372949136169	0.449539855878	0.378539339105	0.612178727881	0.587910195733	0.685853561809	0.677831964959	0.642884744529	0.66416580024	0.668231813646	0.664706349086	0.0989620685591	0.463931987978	0.458290044499	0.404634824653	0.456163862775	0.304410032995	0.634551889026	0.636245198042	0.648708053685	0.651406716625	0.663343001125	0.607636388922	0.656898021113	0.696877034459	0.681531321397	0.650466579186	0.648967169482	0.681837782908	0.644999894312	0.419023291425	0.553268942502	0.485179337852	0.58536436928	0.689167806431	0.649133072803	0.682138312828	0.651129904936	0.669895578584	0.271628109811	0.175113139473	0.369535823976	0.441323384742	0.301385706534	0.49059303512	0.369546705796	0.286980694119	0.133447671886	0.277431579569	0.495514195831	0.709284479731	0.643459251897	0.614837600831	0.656864571123	0.646002239781	0.643073492978	0.698079820634	0.67731040009	0.646928276836	0.530586047405	0.4729017799	0.680171685988	0.682033582416	0.661040926738	0.691629523413	0.705982347214	0.612239691287	0.655958862657	0.648245620164	0.669511346453	0.62535001291	0.649012129638	0.616709845088	0.368274761358	0.455751751903	0.422502972565	0.670953131114	0.667726614393	0.622015421367	0.607416915867	0.651875138217	0.665451590771	0.707857858448	0.587723688621	0.500381008334	0.0	0.202225198329	0.336601499816	0.456525027458	0.468456983714	0.299725510665	0.281875496229	0.651264432658	0.642165240817	0.653002145339	0.67763937899	0.652435855676	0.633907484272	0.669137921488	0.666188724569	0.640266237089	0.668469948529	0.64096382135	0.599717350886	0.358566698972	0.352491710155	0.668182122129	0.693528406745	0.664698919791	0.677406313892
M2Zkey217.141015	0.608401460321	0.499704443576	0.262408265769	0.233450858712	0.28938731686	0.324405683532	0.334225100509	0.334850551288	0.528410563178	0.47732423464	0.624431475023	0.607504681673	0.570031346664	0.602710687158	0.600476604892	0.614459312183	0.228666788854	0.338950714422	0.326526003465	0.347819140744	0.32455137538	0.349835049823	0.55284665042	0.560860065723	0.578356375497	0.552913718143	0.608882913348	0.491092390315	0.593592687043	0.652016558873	0.628307301678	0.594766774106	0.591680619825	0.619573241552	0.563542563437	0.276972887538	0.395915218466	0.351513249814	0.487296637292	0.62842662699	0.563305295468	0.604135620448	0.597166781021	0.606652398281	0.162160174553	0.165444117045	0.233840268933	0.311525276489	0.18364522325	0.36968392002	0.341166312803	0.263639706114	0.256302541646	0.17782085157	0.373611190304	0.658590488445	0.585688954068	0.499321488011	0.587902845771	0.592603792179	0.581801003569	0.645029048766	0.62785727631	0.584987478338	0.418761080503	0.327251188909	0.620174844754	0.612885018569	0.593533957633	0.633118028977	0.655968175159	0.497324157955	0.575286227801	0.584206700002	0.599609364431	0.542478580317	0.580871547133	0.557919260117	0.253222403859	0.364133028891	0.421825272119	0.616820456655	0.602052793146	0.534701463646	0.487116242148	0.590193354504	0.6119769106	0.658891371363	0.485836027488	0.359326309927	0.202225198329	0.0	0.217168108046	0.322684201939	0.322957763654	0.238735274227	0.199868376395	0.585233128569	0.578711325339	0.591816130264	0.617813023699	0.583707169406	0.525918246823	0.597986715362	0.607638995829	0.577056413374	0.613059762622	0.574964506348	0.484216799505	0.249725352611	0.391067654467	0.615061425217	0.633869796211	0.604546997331	0.612732847101
M2Space217.140997	0.563804602439	0.377813272252	0.204953619938	0.12055427758	0.151907352836	0.297064178407	0.272431218886	0.309287022592	0.456537941546	0.395238748764	0.546660914234	0.568036869764	0.517383706461	0.558467804877	0.558048899332	0.566733395011	0.353546141426	0.220056685105	0.210984163997	0.306446493135	0.204655359605	0.373592835463	0.481072765263	0.495270947603	0.503797362707	0.502674245999	0.555167684963	0.435475423309	0.520933885671	0.605300806802	0.578774724311	0.54611359545	0.529499861276	0.572303238245	0.517011575812	0.183289656562	0.299507339619	0.246447430004	0.380462340671	0.555298585721	0.487083620124	0.545261097263	0.548704575894	0.552450829916	0.137012651419	0.256896951098	0.133570397408	0.245231607704	0.129112296693	0.226273538632	0.272841729926	0.26389813677	0.389693247632	0.160371045587	0.254168111871	0.583448394753	0.512721059932	0.421980106103	0.533226328059	0.542428851277	0.537525613592	0.572165039434	0.581688709579	0.531336792496	0.272405379176	0.186471380864	0.546282030742	0.540100922809	0.520482476898	0.559479187619	0.58683071519	0.420344030777	0.511007414705	0.525688310081	0.55533555689	0.491360920277	0.509956582693	0.480253045835	0.160555462753	0.286482693504	0.416207899715	0.540945733873	0.52843170073	0.465719272117	0.350042931225	0.543025123566	0.542363627263	0.612379533615	0.440484668583	0.247723751239	0.336601499816	0.217168108046	0.0	0.23230833534	0.19751175777	0.234079092794	0.155246844636	0.513619199459	0.52525981364	0.519557869035	0.543395743518	0.510991443835	0.461220496978	0.559892036971	0.562988230878	0.529998848262	0.566287954718	0.527695217316	0.39722059724	0.16629562003	0.41631190154	0.539604745722	0.560768272772	0.531060659584	0.549782169811
M2Lsft217.141056	0.382862750588	0.281601774239	0.166708205788	0.207379039651	0.123469446954	0.221990024669	0.194416403569	0.239802793308	0.309252804588	0.265372507051	0.388314099248	0.38237855018	0.338789480502	0.376028494558	0.373877320031	0.385602197734	0.472736008645	0.112903084933	0.134462045554	0.235869452067	0.158128699994	0.371665179175	0.321083230867	0.333392276869	0.346764053669	0.333919854213	0.375382540006	0.257442355994	0.359270628854	0.425305429418	0.3966398688	0.366908395929	0.356203031977	0.385924862328	0.33515243022	0.154315987041	0.134967593269	0.226925917808	0.226325413331	0.394088506646	0.330474384333	0.370181978305	0.367358560132	0.371125687554	0.206693579921	0.360710782695	0.187341400329	0.139723561449	0.202711180739	0.0927601044979	0.247824285586	0.258421662167	0.511139196362	0.224681120416	0.20474703959	0.421786896612	0.354644325025	0.265228482898	0.359267217894	0.36210236724	0.354861051071	0.410652351648	0.401113012208	0.351755808202	0.244704597039	0.196710625878	0.386457512166	0.379635389792	0.360386570835	0.401832070017	0.422352674273	0.264533929829	0.346675750668	0.34976013707	0.370355751936	0.302622376149	0.341682068625	0.336836670057	0.173540641036	0.166936995486	0.337339199454	0.382125600281	0.369774256728	0.300985583031	0.227787463115	0.360708231817	0.37752651756	0.432313655971	0.307026507568	0.110413216405	0.456525027458	0.322684201939	0.23230833534	0.0	0.142499073384	0.236579574085	0.227378965633	0.352763498238	0.347986538874	0.359443553668	0.384504756484	0.352864313429	0.292237522862	0.37601511657	0.380616047425	0.349323323304	0.385485709743	0.34657897965	0.237011311459	0.197899571885	0.407665861397	0.383617433287	0.402130358641	0.375586639137	0.380465188499
M2Jkey217.141038	0.470844746522	0.340208214445	0.186363545458	0.181672458544	0.132921341383	0.260976261538	0.208106165665	0.266646581683	0.332997352893	0.274368505551	0.420698005136	0.467689488814	0.422235325946	0.464523313567	0.459041577915	0.474192642721	0.486236237567	0.138828208301	0.146274631532	0.263745061424	0.145542417703	0.401404688803	0.35036995995	0.401777633333	0.387375229358	0.377592353708	0.461594657748	0.326862363339	0.391080195296	0.513531196193	0.483761035275	0.451161846445	0.435681361352	0.475373856239	0.42252104286	0.12241863762	0.174357529261	0.203155541332	0.261170083504	0.44082937175	0.391585778065	0.442388854743	0.453992622844	0.458816999218	0.21431128076	0.369963087108	0.15822233953	0.14140153066	0.208236583371	0.159167785775	0.259552095887	0.30350075035	0.520923178959	0.218771497317	0.207057918763	0.479418994505	0.388723676164	0.328952776451	0.438875159644	0.449545303558	0.44308672073	0.447783385289	0.488960807395	0.438101615333	0.244818707805	0.134314473187	0.444238997128	0.426241823579	0.414684084417	0.439789576151	0.496835367592	0.311908160511	0.39752085022	0.431110494737	0.458569534295	0.391024906689	0.374921808724	0.36935356839	0.181445215209	0.19449669683	0.37261777053	0.44997206536	0.420966906839	0.337325012935	0.245061588816	0.446459573134	0.448458858553	0.520109727344	0.310762134053	0.156142136353	0.468456983714	0.322957763654	0.19751175777	0.142499073384	0.0	0.270157200186	0.23349477913	0.417073652392	0.430017905226	0.388956959429	0.416456549359	0.395885503355	0.369973620041	0.464491355847	0.467687450294	0.437055147475	0.473975283254	0.43189169259	0.304292409301	0.194715236752	0.431526905389	0.427068300388	0.459151920194	0.411242871039	0.456930309468
M2Wkey217.141070	0.480817054777	0.420542463985	0.136779918372	0.229260432754	0.225216385275	0.126661039463	0.208451835293	0.149646401449	0.405733965574	0.391077558716	0.491247650229	0.490818889278	0.444051783242	0.472458182368	0.479974154402	0.481725854592	0.319528567963	0.253015994007	0.269333411915	0.174937881461	0.254921093886	0.220116051627	0.438495361996	0.438705559138	0.450972191175	0.453824541969	0.465386390235	0.396130851031	0.457375246846	0.514256477858	0.489382996015	0.457550998295	0.450576281638	0.494153133143	0.446308144316	0.214715620412	0.329191065248	0.275932504963	0.365562157013	0.493734166842	0.444178140353	0.485667271505	0.46034565504	0.476636165575	0.200436636137	0.260841824878	0.20141297866	0.237904826719	0.172766139745	0.270700167782	0.167173211449	0.107175881415	0.361371360989	0.192677016167	0.269179677854	0.5162676934	0.448036103525	0.399297016723	0.461221302911	0.456789809455	0.45635893205	0.503079585175	0.493461072568	0.455420895937	0.383019289166	0.305906792345	0.483915896787	0.484280469457	0.463033825624	0.495806559128	0.512618428961	0.397558437775	0.457148370624	0.44656136274	0.472753794204	0.416200644688	0.439767748571	0.424292668991	0.198786534364	0.215228807808	0.218415966751	0.473935757748	0.469818547076	0.426518713006	0.392902293288	0.461145284999	0.470649923979	0.522673999264	0.426419385395	0.285286723169	0.299725510665	0.238735274227	0.234079092794	0.236579574085	0.270157200186	0.0	0.15684961594	0.452797643488	0.439605961903	0.454214425174	0.479495435468	0.454653139817	0.41900310975	0.479035122968	0.478714415191	0.452700473138	0.484792036155	0.453750639591	0.384786976593	0.193659619237	0.262216070772	0.474773183901	0.497313254162	0.467489748778	0.480871298842
M2Akey217.141030	0.549625134552	0.407142692439	0.143331316763	0.139940642409	0.18822359541	0.227429117271	0.235284946445	0.216418339755	0.473228548959	0.438216288586	0.566969320165	0.557810884349	0.512350079363	0.542739250085	0.547273095028	0.553663935051	0.299547764526	0.246847286865	0.213762371048	0.237458852735	0.23323022893	0.298740255988	0.503143905721	0.507879500672	0.52016806911	0.524778296613	0.547889193857	0.447012865715	0.538356214114	0.590063451073	0.567921937693	0.53300423416	0.52923949037	0.562367918242	0.503735857919	0.201262600661	0.323243953466	0.24616204373	0.382384341896	0.572467993374	0.506253764813	0.559727411857	0.535883269507	0.547621856024	0.130516330687	0.220676364949	0.16250424466	0.246273212323	0.0883257247434	0.265084878514	0.184322022488	0.20161412148	0.342937951243	0.153432585456	0.256148296819	0.599022514444	0.526492782966	0.442162172327	0.532827647697	0.530584557455	0.52258265314	0.585524482345	0.566998338821	0.527146658334	0.35830939276	0.234821940947	0.561573882254	0.557384881065	0.53694129247	0.573993728645	0.593647951144	0.443216260418	0.527198388722	0.524115532366	0.544998844576	0.484001194438	0.51724978681	0.497727069956	0.126819958034	0.231900490032	0.328153477071	0.555395228006	0.546990952846	0.489668169515	0.408222000812	0.529938532565	0.551659972983	0.598819870845	0.47553394224	0.269431622259	0.281875496229	0.199868376395	0.155246844636	0.227378965633	0.23349477913	0.15684961594	0.0	0.529170378175	0.518974369852	0.535975257214	0.561090516871	0.529892120643	0.468897477844	0.544193595544	0.55123196514	0.518214722634	0.554166941303	0.518087083577	0.420586360203	0.10437482943	0.338981084142	0.554189572137	0.576442922169	0.546174625338	0.557257820928
M3Pkey217.141031	0.0885338116149	0.396654090719	0.436199697261	0.523881329332	0.417351245455	0.386471425699	0.415924370974	0.417883236488	0.134494021691	0.3000922808	0.221202368276	0.0937259462019	0.0684679584777	0.0875530238874	0.0806628070271	0.10311512507	0.663269912901	0.342415578859	0.4112492767	0.40838043141	0.39006771149	0.529259310834	0.115739313531	0.0675101380582	0.0612033966078	0.101565633921	0.0782763113679	0.168786905368	0.130339079577	0.124768933265	0.10059494817	0.0811729838521	0.070843241117	0.102565410433	0.101427427347	0.416672887372	0.296145759157	0.471354083479	0.237951532395	0.0658003181993	0.0609158950547	0.0738772549119	0.0865374417494	0.0821520310616	0.506261903462	0.593709979827	0.458188085124	0.365996647941	0.507960072546	0.348184016093	0.449862179132	0.449901157407	0.69388827834	0.4909906875	0.408124273722	0.103500008356	0.0852994395661	0.128191265876	0.0620062150477	0.0813476576504	0.0794519362497	0.0840686226041	0.10470529685	0.081842505524	0.403961741828	0.456993311951	0.0580570368639	0.0541398495455	0.0509500280902	0.0720710839633	0.106520864661	0.130364504073	0.0679071167635	0.0700694605805	0.0786456946481	0.0865545553878	0.206622638543	0.0963021240489	0.470340837641	0.34361433714	0.389914172121	0.0613755557598	0.0567022809602	0.112741672958	0.252700386364	0.0900141485753	0.0715536363636	0.127561365741	0.311993203051	0.357925773837	0.651264432658	0.585233128569	0.513619199459	0.352763498238	0.417073652392	0.452797643488	0.529170378175	0.0	0.0609311153831	0.137072073594	0.0886103419395	0.0646338150539	0.100937875748	0.089120877852	0.0870762737039	0.0859716453383	0.096117909179	0.0715949604812	0.174428275162	0.495863928163	0.538703855304	0.0612031968268	0.0745202626585	0.0463891506986	0.0700213232674
M3Ekey217.141042	0.0724465010743	0.387590909053	0.425046530259	0.516628091209	0.414679553038	0.372272047241	0.405899127215	0.403562090074	0.140607022097	0.313071582769	0.250095403487	0.0724638233013	0.0533375257398	0.0609423255147	0.0642873965147	0.0731829226134	0.662465651453	0.355430018676	0.400842434957	0.39305151472	0.402180302049	0.525140421412	0.138704040837	0.0736684404253	0.0765153767857	0.13098933343	0.05729129528	0.166691758621	0.158156185759	0.103535183817	0.0775620269468	0.048596969867	0.0463249943801	0.0821005004735	0.0658283402001	0.430441353131	0.299190527712	0.465492335071	0.23942508768	0.0714279473111	0.0710683288828	0.0700946860486	0.0598308365873	0.0641829610839	0.495246618256	0.584671275878	0.472524625162	0.381307874855	0.501599877657	0.346606103467	0.431005749394	0.436480453167	0.689270635749	0.490265852941	0.398535070472	0.109793130196	0.113800774392	0.131136955642	0.0455688170957	0.0585035014931	0.0542145643326	0.0922214715824	0.0819841298671	0.0556830961977	0.415566026914	0.472219784717	0.0619438689598	0.077794511265	0.0770532708155	0.0765295022476	0.0976053009966	0.142511416355	0.0941196426149	0.0438497842692	0.0555004649493	0.0691395111297	0.207935436977	0.11842338286	0.461114771973	0.334879446368	0.373634918639	0.059016359671	0.0694763621925	0.143926977511	0.268677363074	0.0623941909709	0.0606574047261	0.105333992219	0.335626646438	0.351397377056	0.642165240817	0.578711325339	0.52525981364	0.347986538874	0.430017905226	0.439605961903	0.518974369852	0.0609311153831	0.0	0.165575858668	0.117576350492	0.0944409719317	0.0889879093095	0.0660324860651	0.0667469695102	0.054237623845	0.0753504636471	0.0545482874035	0.175432694954	0.485210618542	0.534517916814	0.0593072964864	0.0759293011309	0.0645386231711	0.0640965807472
M3Lsft217.141088	0.193589369494	0.418808875119	0.4433339408	0.531305448149	0.424984936428	0.390506764818	0.420506196061	0.42239204029	0.107308120884	0.259004904653	0.169061203944	0.192275898389	0.172133115956	0.190975249668	0.18230135366	0.207978710669	0.664154436673	0.345244816846	0.418415360504	0.416220498546	0.409635365901	0.52694572757	0.0906522416231	0.15738876199	0.126287405303	0.114277927707	0.17460516475	0.176519117329	0.0684706557296	0.215374897746	0.190921914355	0.180261426245	0.175113298958	0.198656212761	0.204713506355	0.410097117101	0.318040423988	0.480657506987	0.244457497753	0.144580584343	0.150318949057	0.170726603335	0.190977794501	0.183376661776	0.511495563143	0.602014300528	0.45558658399	0.343956107	0.515494299892	0.36265325659	0.44745972031	0.455488425054	0.693413933148	0.498173963099	0.430719559036	0.180837805363	0.0908671232531	0.152627228387	0.168899648097	0.186805761133	0.185685160057	0.139562618983	0.198641494733	0.188178906099	0.411740299238	0.445651775889	0.145928010213	0.129039828666	0.124930709299	0.135671341592	0.190557970763	0.142201895346	0.121624515161	0.175719476561	0.180247738357	0.174037645016	0.138015262412	0.130927748673	0.480977134161	0.357648316453	0.390177465079	0.160587516914	0.137982402545	0.106388305689	0.218212915313	0.190692488587	0.1683379604	0.213746376976	0.262100535284	0.372582415258	0.653002145339	0.591816130264	0.519557869035	0.359443553668	0.388956959429	0.454214425174	0.535975257214	0.137072073594	0.165575858668	0.0	0.0862718545487	0.116328587356	0.175000968267	0.189103808321	0.187495969473	0.192450001044	0.199429160778	0.174461512497	0.185368785836	0.502068031512	0.524971010181	0.144006389923	0.162035285433	0.125949826413	0.175207056185
M3Hkey217.141093	0.132369238537	0.416037704789	0.466525561068	0.557017690662	0.448057316601	0.412393114269	0.446680007191	0.443023861552	0.109828255753	0.271808413673	0.159023266624	0.134581371264	0.11922090046	0.134574826437	0.131849767633	0.143486801821	0.68888016131	0.360928671802	0.44345979607	0.431337845143	0.412744617418	0.554590784913	0.0904224703631	0.106255101354	0.0704508286429	0.112704775788	0.128328392745	0.191222781758	0.0744097590095	0.162111611039	0.140049423822	0.129944551462	0.119274024081	0.147083310366	0.144272067708	0.428116827964	0.322337487128	0.502619475289	0.233625301601	0.089758106276	0.0942727499044	0.121729785845	0.129596482181	0.127593392772	0.536963211798	0.626167733731	0.479864789823	0.358694328968	0.541140722122	0.379516298796	0.472566513636	0.477763972902	0.720451093003	0.522994659352	0.439742158382	0.140581841855	0.0556005630968	0.153953208578	0.116017381897	0.129688518354	0.132281544734	0.0942711592172	0.143254608192	0.131108671605	0.427777116703	0.466112726983	0.0970402653527	0.0948622666736	0.090063509151	0.0908863642442	0.14106716534	0.144325995413	0.0817267679355	0.117145945596	0.126426169647	0.124794033554	0.146274635176	0.0965949145762	0.501974368577	0.372947066998	0.41248338281	0.105094539148	0.0982230774313	0.119925615439	0.22626825672	0.135683263282	0.111962453174	0.166706268514	0.282328867854	0.388643203	0.67763937899	0.617813023699	0.543395743518	0.384504756484	0.416456549359	0.479495435468	0.561090516871	0.0886103419395	0.117576350492	0.0862718545487	0.0	0.0795959908287	0.123526100742	0.135456764148	0.133479843471	0.135313175806	0.135759171322	0.126000261383	0.193395013365	0.527076782428	0.561882102019	0.0851582970654	0.104711216828	0.0747469524107	0.116159744552
M3Rsft217.140995	0.121742862329	0.400520447709	0.432773201347	0.519350569292	0.416169719847	0.388400626251	0.410308869597	0.416722078035	0.120144760623	0.280278952383	0.200035685458	0.115060899718	0.100312057362	0.119719209132	0.104864265788	0.130232141859	0.663231123871	0.333697485281	0.408150017674	0.403230734123	0.392638948908	0.528201545592	0.105884240482	0.0899669950549	0.0647072743693	0.0948507069836	0.100107582783	0.158598778158	0.109853445413	0.146499272022	0.123511613668	0.107399416713	0.100882051969	0.118216447312	0.128425018412	0.396909530569	0.30343470456	0.465879777122	0.226808966076	0.0751038506035	0.0766413064818	0.0880882159577	0.116243269644	0.100158885671	0.505348894579	0.594828348953	0.454157655088	0.353073835983	0.51137146541	0.348549473884	0.447244184627	0.452507959784	0.69457135695	0.490315521552	0.406891811351	0.114456946655	0.0606255276887	0.135020226099	0.0859907161715	0.115563664798	0.110952666828	0.0970783174852	0.127753323736	0.108582654357	0.394805033124	0.439572907463	0.0724412998092	0.0645750464514	0.0576082339535	0.0773669426106	0.12587308223	0.112827662016	0.0576994730718	0.10132968908	0.109248359423	0.0886093686063	0.189834609641	0.0796747315854	0.465836716723	0.341955786043	0.389151224694	0.0822505497361	0.0590957784607	0.0891680633233	0.237441530114	0.117384757304	0.0975275949599	0.151280053319	0.286100615487	0.359269091359	0.652435855676	0.583707169406	0.510991443835	0.352864313429	0.395885503355	0.454653139817	0.529892120643	0.0646338150539	0.0944409719317	0.116328587356	0.0795959908287	0.0	0.108236082131	0.119133242182	0.109243522463	0.112970459314	0.122374154404	0.0931414598071	0.167315257431	0.495396573788	0.534576926627	0.0746564729501	0.0909084626673	0.061329379435	0.0927502272735
M3Thmr217.140996	0.131059827168	0.327568037898	0.385156122345	0.457401212896	0.355537548928	0.350415788948	0.346640824499	0.372910475863	0.115596279863	0.254926068821	0.257359864656	0.137157107613	0.0925796353329	0.124418121642	0.129414772024	0.13472733855	0.652784035986	0.30355130447	0.345157476603	0.352301126309	0.34558147992	0.522191657282	0.130242729473	0.0830093721197	0.0854484323717	0.137442235058	0.125697506305	0.128221807643	0.16915983406	0.167618928658	0.142833479249	0.11302875747	0.107366393254	0.146506607746	0.0891829299168	0.375051900896	0.240280109378	0.404194266793	0.202405220435	0.135421370569	0.0630509469084	0.127625926589	0.118109411216	0.123624987107	0.441711278779	0.559084718666	0.421909827785	0.333536151842	0.444870646337	0.288025227391	0.406365580617	0.426917965	0.685117096138	0.440844933822	0.339793975288	0.174078987593	0.126410831561	0.0618339057769	0.10473003899	0.118354376801	0.107793001656	0.155119331941	0.14629129592	0.1083442869	0.356940179535	0.412627442165	0.12349339269	0.129777766601	0.112939464164	0.138119007068	0.16066502122	0.0915465016212	0.109028370559	0.099875456943	0.11969158382	0.0763087247135	0.213433408455	0.124449708337	0.402445060256	0.289996367505	0.374045273939	0.126698403771	0.123916953813	0.140383383088	0.200997987226	0.110509873513	0.123614375009	0.175963045265	0.326924409421	0.298156021668	0.633907484272	0.525918246823	0.461220496978	0.292237522862	0.369973620041	0.41900310975	0.468897477844	0.100937875748	0.0889879093095	0.175000968267	0.123526100742	0.108236082131	0.0	0.129864703405	0.132156535931	0.105971670137	0.133286150379	0.103006818899	0.114982425251	0.431408506027	0.531881459439	0.119941798082	0.139169099019	0.115268838061	0.12132267128
M9Hkey217.140999	0.0414715786325	0.41003002093	0.456028850229	0.539060085116	0.4464005608	0.404605408261	0.433523212453	0.434232310919	0.183426620781	0.34766475816	0.263480738976	0.0301454875795	0.0603980851192	0.0298183706429	0.0363245636435	0.0439135276129	0.685783304178	0.397149665735	0.428644749613	0.423341217068	0.436823720847	0.547195311626	0.166238478008	0.105412109871	0.112575089799	0.148746399431	0.0571435660138	0.197703668724	0.179578922983	0.0655967892468	0.0437555925387	0.0358353433222	0.0545525439867	0.0625429587679	0.0743984166693	0.465321777751	0.326187231911	0.491437311855	0.275549837331	0.0748648295704	0.10578235277	0.0841050153639	0.0358181409361	0.0427896036083	0.525466265444	0.610765293828	0.507589978423	0.410058890293	0.527977947161	0.376341527816	0.460120344742	0.465025213601	0.713158856428	0.522340624056	0.426600661149	0.0914571585317	0.141045461443	0.168957565983	0.0566632866407	0.0442855797391	0.0443891167153	0.077279007829	0.0497518068291	0.0546555767875	0.456364959261	0.503955507192	0.0660127869335	0.0959185940545	0.0949702473602	0.0862492006622	0.0786344026134	0.185153563985	0.107757826549	0.0540529141348	0.0233039993097	0.095005051682	0.23443938103	0.145079109949	0.485635064131	0.374932266433	0.394380090809	0.0600735376253	0.0937059679517	0.169307066115	0.309233683001	0.0581053453743	0.0433723588035	0.0792014629564	0.356029496419	0.382380171025	0.669137921488	0.597986715362	0.559892036971	0.37601511657	0.464491355847	0.479035122968	0.544193595544	0.089120877852	0.0660324860651	0.189103808321	0.135456764148	0.119133242182	0.129864703405	0.0	0.0348719129811	0.0577633703988	0.0434397098192	0.0584076197422	0.206984411875	0.517108510436	0.552560911768	0.0775003222698	0.0602043138985	0.0939036347507	0.0482802466956
